Unnamed: 0.1,Unnamed: 0,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,duplicatedFlag,cleanedText,cleanedTextSentiment,predictedSpam,isSpam,is_english,relevance_score,negative,neutral,positive,correctedText,aspect,sentiment
75,188,3396534,37866,28032,1239068,"Hey Jose. You should make a video on how to talk to a tailor. For example how to ask them for specifics. What is the most important part when getting clothes tailored when it comes to pants, shirts, and jackets. Where should we focus the tailoring.",,1,2020-01-06 14:48:09+00:00,2020-01-06 14:48:09+00:00,0,hey jose make video talk tailor example ask specific important part getting clothes tailored come pant shirt jacket focus tailoring,hey jose make video talk tailor example ask specific important part getting clothes tailored come pant shirt jacket focus tailoring,0.0,0,1,0.20800488,0.33569512,0.24665126,0.41765365,tailoring video talk tailor example ask specific important part getting clothes tailored come pant shirt jacket focus tailoring video talk tailoring video talk tailoring video talk tailoring video talk tailoring video talk tailoring video talk tailoring video talk tailoring video talk tailoring video talk tailoring video talk tailoring video talk tailor,['getting clothes tailored come pant shirt jacket focus tailoring'],['Negative']
76,189,3618232,37866,28032,1478803,Is Jose drafted yet?,,0,2020-01-06 14:48:16+00:00,2020-01-06 14:48:16+00:00,0,jose drafted yet,jose drafted yet,0.0,0,1,0.12123304,0.2857708,0.2610704,0.45315883,jose drafted yet?,[],[]
77,192,4449446,37866,28032,1843902,5:10 you are welcome,,0,2020-01-06 14:48:46+00:00,2020-01-06 14:48:46+00:00,0,510 welcome,510 welcome,0.0,0,1,0.1784573,0.080235064,0.12504561,0.79471934,510 welcome.,['welcome'],['Positive']
78,193,2828167,37866,28032,1810289,Pro tip don’t come early. Wait till the summary guy for when the ad ends :),,1,2020-01-06 14:49:03+00:00,2020-01-06 14:49:03+00:00,0,pro tip not come early wait till summary guy ad end,pro tip not come early wait till summary guy ad end,0.0,0,1,0.1828667,0.7687311,0.17620763,0.0550612,Pro tip not to come early wait till summary guy ad end. pro tip not come early wait till summary guy ad end. pro tip not come early wait till summary guy ad end.,[],[]
79,194,2823033,37866,28032,2462824,"Hey Jose, An admirer from India.. 

Couldn't believe that we're of the same age though 😃😆",,13,2020-01-06 14:49:09+00:00,2020-01-06 14:50:08+00:00,0,hey jose admirer india could not believe age though,hey jose admirer india could not believe age though : grinning_face_with_big_eyes : :grinning_squinting_face :,0.0,0,1,0.21902506,0.37559053,0.2617802,0.3626293,hey jose admirer india could not believe age though hey jose admirer india could not believe age though.,['jose admirer india'],['Negative']
80,198,4442592,37866,28032,2663955,"Last time when I was this early Jose's 8 digit company was still our dream!
Anyway no matter what if not for Jose i never would have been who I am today",,8,2020-01-06 14:49:53+00:00,2020-01-06 14:49:53+00:00,0,last time early joses 8 digit company still dream anyway no matter not jose never would today,last time early joses 8 digit company still dream anyway no matter not jose never would today,0.0,0,1,0.21108086,0.39739138,0.13664581,0.46596286,jose 8 digit company still dream anyway no matter what jose never would today.,['jose'],['Neutral']
81,199,2348084,37866,28032,2961742,Nowadays summary guys are also early,,1,2020-01-06 14:50:52+00:00,2020-01-06 14:50:52+00:00,0,nowadays summary guy also early,nowadays summary guy also early,0.0,0,1,0.25679266,0.21654253,0.3491947,0.43426278,Nowadays summary guy also early morning summary guy nowadays summary guy also early morning summary guy nowadays summary guy also early morning summary guy nowadays summary guy also early morning summary guy nowadays summary guy also early morning summary guy.,['summary guy'],['Neutral']
82,200,895715,37866,28032,3141600,You're awesome....lots of love for you,,0,2020-01-06 14:51:03+00:00,2020-01-06 14:51:03+00:00,0,awesomelots love,awesomelots love,0.0,0,1,0.1023825,0.015712097,0.029518934,0.954769,awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots love the awesomelots,[],[]
83,203,22,37866,28032,2193147,Lil Myth Triple I’m dead 😂😂😂,4393912.0,7,2020-01-06 14:52:45+00:00,2020-01-06 14:52:45+00:00,0,lil myth triple dead,lil myth triple dead : face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy :,0.0,0,1,0.09129149,0.568976,0.13178062,0.2992434,triple dead lil myth triple dead lil myth triple dead.,['triple dead'],['Neutral']
84,204,920760,37866,28032,1389505,Early agaiiiiinn!!!! yayy!,,0,2020-01-06 14:52:52+00:00,2020-01-06 14:52:52+00:00,0,early agaiinn yayy,early agaiinn yayy,0.0,0,1,0.16281459,0.49324298,0.31534696,0.19141008,early agaiinn yayyy.,[],[]
85,205,3373201,37866,28032,2484240,I heard if your early enough Jose Zuniga hearts very comment,,0,2020-01-06 14:53:13+00:00,2020-01-06 14:53:13+00:00,0,heard early enough jose zuniga heart comment,heard early enough jose zuniga heart comment,0.0,0,1,0.14739859,0.45672515,0.22421195,0.31906286,"Early enough, jose zuniga heart comment was heard.",['jose'],['Neutral']
86,207,1306024,37866,28032,3404159,Seems like Jose is tired of making videos while standing all the time 😜,,0,2020-01-06 14:53:32+00:00,2020-01-06 14:53:32+00:00,0,seems like jose tired making video standing time,seems like jose tired making video standing time : winking_face_with_tongue :,0.0,0,1,0.22401416,0.6267062,0.28871915,0.08457468,seems like jose tired making video standing time.,['jose'],['Negative']
87,208,3996355,37866,28032,1470359,"Jose, if you're going to have an online shop: keep merchandise on stock. Otherwise, what's the point? 
That's all, dude. Oh, and happy new year!",,25,2020-01-06 14:53:48+00:00,2020-01-06 14:53:48+00:00,0,jose going online shop keep merchandise stock otherwise point dude oh happy new year,jose going online shop keep merchandise stock otherwise point dude oh happy new year,0.0,0,1,0.15009913,0.54454553,0.19637711,0.2590774,jose online shop keep merchandise stock otherwise point dude oh happy new year. jose going online shop keep merchandise stock otherwise point dude oh happy new year. jose going online shop keep merchandise stock otherwise point dude oh happy new year. jose going online shop keep merchandise stock,['shop'],['Neutral']
88,209,2261894,37866,28032,397740,The pop up noise makes my ears bleed,,0,2020-01-06 14:54:04+00:00,2020-01-06 14:54:04+00:00,0,pop noise make ear bleed,pop noise make ear bleed,0.0,0,1,-0.013359582,0.8699966,0.09020224,0.03980116,Pop noise makes ear bleed.,['Pop'],['Negative']
89,211,1758876,37866,28032,810738,"1.) Shave peach fuzz if you can’t grow a full beard 00:52

2.) Wear A Henley 1:14

3.) Straighten out the collar of your crew necks 1:43

4.) Look after your hair [Take care of it] 2:28

5.) Wear sunglasses 5:10

6.) Keep your chin up 5:34

7.) Smile slow 6:04

8.) Get toned 6:28

9.) Invest in dark colored underwear 6:50

10.) Fold the sleeves of your long sleeve button downs 7:26",,105,2020-01-06 14:54:34+00:00,2020-01-06 15:02:18+00:00,0,1 shave peach fuzz not grow full beard 0052 2 wear henley 114 3 straighten collar crew neck 143 4 look hair take care 228 5 wear sunglass 510 6 keep chin 534 7 smile slow 604 8 get toned 628 9 invest dark colored underwear 650 10 fold sleeve long sleeve button down 726,1 shave peach fuzz not grow full beard 0052 2 wear henley 114 3 straighten collar crew neck 143 4 look hair take care 228 5 wear sunglass 510 6 keep chin 534 7 smile slow 604 8 get toned 628 9 invest dark colored underwear 650 10 fold sleeve long sleeve button down 726,0.0,0,1,0.39602882,0.84634924,0.11955287,0.034097884,628 9 invest dark colored underwear 650 10 fold sleeve long sleeve button down 726 3 straighten collar crew neck 143 4 look hair take care 228 5 wear sunglass 510 6 keep chin 534 7 smile slow 604 8 get toned,"['underwear', 'collar crew neck', 'smile']","['Negative', 'Negative', 'Negative']"
90,212,4213091,37866,28032,1681433,"If I have a little bit belly fat,how can I dress to look skinny,colors etc",,0,2020-01-06 14:54:38+00:00,2020-01-06 14:54:38+00:00,0,little bit belly fathow dress look skinnycolors etc,little bit belly fathow dress look skinnycolors etc,0.0,0,1,0.36221135,0.35328293,0.40956944,0.2371476,dress look skinnycolors etc.,[],[]
91,213,2122336,37866,28032,1904170,Is coconut oil good for a facial moisturizer or hair care product? Would you recommend it for guys who don't want to pay a lot of money for a hair or face moisturizer system?,,0,2020-01-06 14:54:55+00:00,2020-01-06 14:54:55+00:00,0,coconut oil good facial moisturizer hair care product would recommend guy not want pay lot money hair face moisturizer system,coconut oil good facial moisturizer hair care product would recommend guy not want pay lot money hair face moisturizer system,0.0,0,1,0.2169019,0.037767094,0.21593043,0.7463025,hair care product would recommend guy not want pay lot money hair face moisturizer system.,[],[]
92,214,3599680,37866,28032,3207068,"Here is the summary :

1. DON'T GROW PATCHY BEARD
2. WEAR HENLEY SHIRTS
3. USE STRAIGHTNER TO CRISP COLLAR
4. PROTECT HAIR 
5. PUT ON SUNGLASSES
6. HOLD YOUR CHIN UP 
7. SMILE SLOWLY
8. GET TONNED 
9. INVEST IN DARK UNDERWEAR
10. ROLL UP YOUR SLEEVES",,0,2020-01-06 14:55:42+00:00,2020-01-06 14:55:42+00:00,0,summary 1 not grow patchy beard 2 wear henley shirt 3 use straightner crisp collar 4 protect hair 5 put sunglass 6 hold chin 7 smile slowly 8 get tonned 9 invest dark underwear 10 roll sleeve,summary 1 not grow patchy beard 2 wear henley shirt 3 use straightner crisp collar 4 protect hair 5 put sunglass 6 hold chin 7 smile slowly 8 get tonned 9 invest dark underwear 10 roll sleeve,0.0,0,1,0.38882282,0.43337342,0.28786275,0.27876383,1 not grow patchy beard 2 wear henley shirt 3 use straightner crisp collar 4 protect hair 5 put sunglass 6 hold chin 7 smile slowly 8 get tonned 9 invest dark underwear 10 roll sleeved shirts 3 use straighten crisp collar 4 protect hair,[],[]
93,216,4608305,37866,28032,3207068,Ad ends at 5:10,,0,2020-01-06 14:56:06+00:00,2020-01-06 14:56:06+00:00,0,ad end 510,ad end 510,0.0,0,1,0.13688841,0.38830486,0.24902774,0.36266744,Ad end 510 ad end 510.,[],[]
94,219,933248,37866,28032,540640,Im chewing gum every day for my jaw muscles but I don't know if it really works😂,,0,2020-01-06 14:56:51+00:00,2020-01-06 14:56:51+00:00,0,chewing gum every day jaw muscle not know really work,chewing gum every day jaw muscle not know really work : face_with_tears_of_joy :,0.0,0,1,0.09568587,0.28615516,0.24864963,0.46519518,chewing gum every day jaw muscle not know really works.,['gum'],['Neutral']
95,220,1773968,37866,28032,3395324,"Girls : omg Jose you are so hot!!!

Jose : 😏

Jose’s Wife : 😡🤬 *casually reaches for her chankla*",,5,2020-01-06 14:56:57+00:00,2020-01-06 14:56:57+00:00,0,girl omg jose hot jose joses wife casually reach chankla,girl omg jose hot jose : smirking_face : joses wife : enraged_face : :face_with_symbols_on_mouth : casually reach chankla,0.0,0,1,0.11731395,0.340325,0.23561828,0.42405668,hot joses wife casually reach chanklas chanklas chanklas chanklas chanklas chanklas chanklas chanklas chanklas chanklas chanklas chanklas chanklas chankla,['hot joses wife'],['Neutral']
96,221,1062242,37866,28032,2394602,"Jose how do u stop being ( the jealous boyfriend ) 
And is being sweet n like a nice guy in a relationship bad ?",,1,2020-01-06 14:57:59+00:00,2020-01-06 14:57:59+00:00,0,jose stop jealous boyfriend sweet n like nice guy relationship bad,jose stop jealous boyfriend sweet n like nice guy relationship bad,0.0,0,1,0.23355775,0.7125811,0.18478079,0.102638096,jose stop jealous boyfriend sweet n like nice guy relationship bad.,['jose'],['Neutral']
97,222,4104437,37866,28032,2006542,The only people who tell me that im handsome is Jose and my Mom,,24,2020-01-06 14:58:09+00:00,2020-01-06 14:58:09+00:00,0,people tell handsome jose mom,people tell handsome jose mom,0.0,0,1,0.19188946,0.15201584,0.1353212,0.71266294,people tell handsome jose mom.,['mom'],['Neutral']
98,223,2658651,37866,28032,2507393,I will surely get beautiful/sexy senoritas if i follow this😎,,0,2020-01-06 14:58:17+00:00,2020-01-06 14:59:25+00:00,0,surely get beautifulsexy senorita follow,surely get beautifulsexy senorita follow : smiling_face_with_sunglasses :,0.0,0,1,0.1956043,0.2827031,0.21500528,0.5022917,surely get beautifulsexy senorita follow.,['senorita'],['Positive']
99,224,2149979,37866,28032,1035274,I’m loving the new video layout recently,,0,2020-01-06 14:58:30+00:00,2020-01-06 14:58:30+00:00,0,loving new video layout recently,loving new video layout recently,0.0,0,1,0.21492782,0.019729733,0.07149643,0.90877384,Love the new video layout recently.,['layout'],['Positive']
100,225,4322361,37866,28032,383800,i hope TMF like my comment,,1,2020-01-06 14:58:32+00:00,2020-01-06 14:58:32+00:00,0,hope tmf like comment,hope tmf like comment,0.0,0,1,0.19974634,0.13870318,0.14484514,0.71645164,hope tmf like comment.,['comment'],['Neutral']
101,226,1175082,37866,28032,581744,Legend says if Jose likes this 2020 will be an amazing year!,,8,2020-01-06 14:58:54+00:00,2020-01-06 14:58:54+00:00,0,legend say jose like 2020 amazing year,legend say jose like 2020 amazing year,0.0,0,1,0.19386443,0.018877912,0.020607963,0.9605141,legend say jose like 2020 amazing year.,"['jose', '2020']","['Neutral', 'Positive']"
102,228,1371024,37866,28032,3309918,if jose reply me I will buy 2 set of manescape,,0,2020-01-06 14:59:01+00:00,2020-01-06 14:59:01+00:00,0,jose reply buy 2 set manescape,jose reply buy 2 set manescape,0.0,0,1,0.13857102,0.47933578,0.16611066,0.35455358,jose reply buy 2 set manescape.,[],[]
103,229,3267832,37866,28032,2568792,Last time i was this early that jose was standing on his feet,,0,2020-01-06 14:59:30+00:00,2020-01-06 14:59:30+00:00,0,last time early jose standing foot,last time early jose standing foot,0.0,0,1,0.1092804,0.5823328,0.21966591,0.19800134,Early jose standing foot footed last time early jose standing footed.,['jose standing foot'],['Neutral']
104,232,1423150,37866,28032,1680543,Bro stand and speake that is style don't sit and say tips,,0,2020-01-06 15:00:22+00:00,2020-01-06 15:00:22+00:00,0,bro stand speake style not sit say tip,bro stand speake style not sit say tip,0.0,0,1,0.22413173,0.74382246,0.17068186,0.08549573,not sit say tip.,['tip'],['Negative']
105,233,4215919,37866,28032,3004808,Im early for oncee yay haha,,1,2020-01-06 15:00:34+00:00,2020-01-06 15:00:34+00:00,0,early oncee yay haha,early oncee yay haha,0.0,0,1,0.16684198,0.52256286,0.3158917,0.16154541,early once yay haha.,['early'],['Positive']
106,234,4447735,37866,28032,3015455,"I can’t grow a beard and found out about the miracle worker minoxidil and believe me guys it does work! 
You just need patience, consistency and persistence. 
I’ve been using it for a year and have had significant gains, started growing facial hairs on the right places and they’re getting thicker but at one year mark, an eczema started to creep in and I tried to offset it by taking break from the minox but once I started with the application again, it comes back and it’s unbearable.
I stopped applying minoxidil for at least 3 months now and almost of my gains are gone now since it needs more time for the hair gained from minox to mature and be permanent even if you stopped applying the juice.
At least 2-3 years of continues application is ideal. Ugh.",,0,2020-01-06 15:00:42+00:00,2020-01-06 15:00:42+00:00,0,not grow beard found miracle worker minoxidil believe guy work need patience consistency persistence using year significant gain started growing facial hair right place getting thicker one year mark eczema started creep tried offset taking break minox started application come back unbearable stopped applying minoxidil least 3 month almost gain gone since need time hair gained minox mature permanent even stopped applying juice least 23 year continues application ideal ugh,not grow beard found miracle worker minoxidil believe guy work need patience consistency persistence using year significant gain started growing facial hair right place getting thicker one year mark eczema started creep tried offset taking break minox started application come back unbearable stopped applying minoxidil least 3 month almost gain gone since need time hair gained minox mature permanent even stopped applying juice least 23 year continues application ideal ugh,0.0,0,1,0.21414177,0.95716506,0.03534107,0.007493832,eczema started creep tried offset taking break minox started application come back unbearable stopped applying minoxidil least 3 month almost gain gone since need time hair gained minox mature permanent even stopped applying juice least 23 year continues application ideal ugh eczema started creep tried offset,[],[]
107,235,2982852,37866,28032,1142339,Stop uploading the same shit over and over and over and over...,,1,2020-01-06 15:01:00+00:00,2020-01-06 15:01:00+00:00,0,stop uploading shit,stop uploading shit,0.0,0,1,0.1530458,0.91486424,0.05743083,0.027704963,Stop uploading shits.,['uploading'],['Negative']
108,236,896149,37866,28032,2626062,I like  the video broth,,0,2020-01-06 15:01:51+00:00,2020-01-06 15:01:51+00:00,0,like video broth,like video broth,0.0,0,1,0.25901875,0.37357712,0.18279012,0.44363284,Video broth.,['Video'],['Neutral']
